date,lat,lon,rainfall_mm,observation_time,publication_time,dataset_state,qc_flag
2020-08-29,20.5,85.5,33.33,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.5,85.75,31.36,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.5,86.0,29.59,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.5,86.25,28.04,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.5,86.5,26.74,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.5,86.75,25.69,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,85.0,40.26,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,85.25,38.02,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,85.5,35.89,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,85.75,33.92,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,86.0,32.15,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,86.25,30.6,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,86.5,29.3,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,20.75,86.75,28.25,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,85.0,42.82,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,85.25,40.58,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,85.5,38.45,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,85.75,36.48,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,86.0,34.71,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,86.25,33.16,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,86.5,31.86,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-29,21.0,86.75,30.81,2020-08-29T00:00:00+00:00,2020-08-30T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,85.0,32.58,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,85.25,30.34,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,85.5,28.21,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,85.75,26.24,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,86.0,24.47,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,86.25,22.92,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,86.5,21.62,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.0,86.75,20.57,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,85.0,35.14,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,85.25,32.9,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,85.5,30.77,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,85.75,28.8,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,86.0,27.03,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,86.25,25.48,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,86.5,24.18,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.25,86.75,23.13,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,85.0,37.7,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,85.25,35.46,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,85.5,33.33,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,85.75,31.36,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,86.0,29.59,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,86.25,28.04,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,86.5,26.74,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.5,86.75,25.69,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,85.0,40.26,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,85.25,38.02,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,85.5,35.89,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,85.75,33.92,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,86.0,32.15,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,86.25,30.6,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,86.5,29.3,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,20.75,86.75,28.25,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,85.0,42.82,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,85.25,40.58,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,85.5,38.45,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,85.75,36.48,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,86.0,34.71,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,86.25,33.16,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,86.5,31.86,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-30,21.0,86.75,30.81,2020-08-30T00:00:00+00:00,2020-08-31T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,85.0,32.58,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,85.25,30.34,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,85.5,28.21,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,85.75,26.24,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,86.0,24.47,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,86.25,22.92,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,86.5,21.62,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.0,86.75,20.57,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,85.0,35.14,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,85.25,32.9,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,85.5,30.77,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,85.75,28.8,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,86.0,27.03,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,86.25,25.48,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,86.5,24.18,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.25,86.75,23.13,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,85.0,37.7,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,85.25,35.46,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,85.5,33.33,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,85.75,31.36,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,86.0,29.59,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,86.25,28.04,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,86.5,26.74,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.5,86.75,25.69,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,85.0,40.26,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,85.25,38.02,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,85.5,35.89,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,85.75,33.92,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,86.0,32.15,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,86.25,30.6,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,86.5,29.3,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,20.75,86.75,28.25,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,85.0,42.82,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,85.25,40.58,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,85.5,38.45,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,85.75,36.48,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,86.0,34.71,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,86.25,33.16,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,86.5,31.86,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2020-08-31,21.0,86.75,30.81,2020-08-31T00:00:00+00:00,2020-09-01T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
