date,lat,lon,rainfall_mm,observation_time,publication_time,dataset_state,qc_flag
2022-08-16,20.5,85.5,33.33,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.5,85.75,31.36,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.5,86.0,29.59,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.5,86.25,28.04,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.5,86.5,26.74,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.5,86.75,25.69,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,85.0,40.26,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,85.25,38.02,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,85.5,35.89,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,85.75,33.92,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,86.0,32.15,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,86.25,30.6,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,86.5,29.3,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,20.75,86.75,28.25,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,85.0,42.82,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,85.25,40.58,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,85.5,38.45,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,85.75,36.48,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,86.0,34.71,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,86.25,33.16,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,86.5,31.86,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-16,21.0,86.75,30.81,2022-08-16T00:00:00+00:00,2022-08-17T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,85.0,32.58,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,85.25,30.34,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,85.5,28.21,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,85.75,26.24,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,86.0,24.47,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,86.25,22.92,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,86.5,21.62,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.0,86.75,20.57,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,85.0,35.14,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,85.25,32.9,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,85.5,30.77,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,85.75,28.8,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,86.0,27.03,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,86.25,25.48,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,86.5,24.18,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.25,86.75,23.13,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,85.0,37.7,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,85.25,35.46,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,85.5,33.33,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,85.75,31.36,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,86.0,29.59,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,86.25,28.04,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,86.5,26.74,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.5,86.75,25.69,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,85.0,40.26,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,85.25,38.02,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,85.5,35.89,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,85.75,33.92,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,86.0,32.15,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,86.25,30.6,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,86.5,29.3,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,20.75,86.75,28.25,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,85.0,42.82,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,85.25,40.58,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,85.5,38.45,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,85.75,36.48,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,86.0,34.71,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,86.25,33.16,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,86.5,31.86,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-17,21.0,86.75,30.81,2022-08-17T00:00:00+00:00,2022-08-18T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,85.0,32.58,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,85.25,30.34,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,85.5,28.21,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,85.75,26.24,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,86.0,24.47,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,86.25,22.92,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,86.5,21.62,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.0,86.75,20.57,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,85.0,35.14,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,85.25,32.9,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,85.5,30.77,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,85.75,28.8,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,86.0,27.03,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,86.25,25.48,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,86.5,24.18,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.25,86.75,23.13,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,85.0,37.7,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,85.25,35.46,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,85.5,33.33,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,85.75,31.36,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,86.0,29.59,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,86.25,28.04,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,86.5,26.74,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.5,86.75,25.69,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,85.0,40.26,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,85.25,38.02,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,85.5,35.89,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,85.75,33.92,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,86.0,32.15,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,86.25,30.6,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,86.5,29.3,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,20.75,86.75,28.25,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,85.0,42.82,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,85.25,40.58,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,85.5,38.45,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,85.75,36.48,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,86.0,34.71,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,86.25,33.16,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,86.5,31.86,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-18,21.0,86.75,30.81,2022-08-18T00:00:00+00:00,2022-08-19T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,85.0,32.58,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,85.25,30.34,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,85.5,28.21,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,85.75,26.24,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,86.0,24.47,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,86.25,22.92,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,86.5,21.62,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.0,86.75,20.57,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,85.0,35.14,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,85.25,32.9,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,85.5,30.77,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,85.75,28.8,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,86.0,27.03,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,86.25,25.48,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,86.5,24.18,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.25,86.75,23.13,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,85.0,37.7,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,85.25,35.46,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,85.5,33.33,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,85.75,31.36,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,86.0,29.59,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,86.25,28.04,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,86.5,26.74,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.5,86.75,25.69,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,85.0,40.26,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,85.25,38.02,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,85.5,35.89,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,85.75,33.92,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,86.0,32.15,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,86.25,30.6,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,86.5,29.3,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,20.75,86.75,28.25,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,85.0,42.82,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,85.25,40.58,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,85.5,38.45,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,85.75,36.48,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,86.0,34.71,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,86.25,33.16,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,86.5,31.86,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-19,21.0,86.75,30.81,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,85.0,32.58,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,85.25,30.34,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,85.5,28.21,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,85.75,26.24,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,86.0,24.47,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,86.25,22.92,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,86.5,21.62,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.0,86.75,20.57,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,85.0,35.14,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,85.25,32.9,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,85.5,30.77,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,85.75,28.8,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,86.0,27.03,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,86.25,25.48,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,86.5,24.18,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.25,86.75,23.13,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,85.0,37.7,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,85.25,35.46,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,85.5,33.33,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,85.75,31.36,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,86.0,29.59,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,86.25,28.04,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,86.5,26.74,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.5,86.75,25.69,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,85.0,40.26,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,85.25,38.02,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,85.5,35.89,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,85.75,33.92,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,86.0,32.15,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,86.25,30.6,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,86.5,29.3,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,20.75,86.75,28.25,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,21.0,85.0,42.82,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,21.0,85.25,40.58,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,21.0,85.5,38.45,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,21.0,85.75,36.48,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
2022-08-20,21.0,86.0,34.71,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,REAL_HISTORICAL_ANALYSIS,GOOD
